ID,PredictedProb
914,0.614473641826
915,0.483111111111
918,0.977069444444
920,0.947111111111
923,0.830092337165
926,0.886666666667
927,0.586418300654
929,0.609644444444
930,0.673298215878
931,0.953688888889
932,0.9555
933,0.805359208524
934,0.782495565404
936,0.642652329749
939,0.596154548675
941,0.933111111111
943,0.595088389591
947,0.596648988484
948,0.727577777778
949,0.974
950,0.572036821788
951,0.552553345599
952,0.590111111111
953,0.993111111111
956,0.819674796748
961,0.693532154846
962,0.620555555556
968,0.877
971,0.989333333333
972,0.969555555556
977,0.971888888889
981,0.727111111111
985,0.896666666667
987,0.801555555556
989,0.991777777778
993,0.873451651159
994,0.664241597579
997,0.977111111111
998,0.3698
999,0.914666666667
1002,0.879333333333
1003,0.984
1004,0.9874
1005,0.708111111111
1007,0.639722222222
1008,0.931333333333
1014,0.982444444444
1016,0.963888888889
1021,0.621321663346
1023,0.865777777778
1026,0.877111111111
1028,0.902111111111
1029,0.794963131313
1030,0.586656809521
1031,0.898666666667
1032,0.680666666667
1033,0.987777777778
1036,0.605795238095
1037,0.872
1039,0.658330324868
1046,0.88260130719
1047,0.933666666667
1049,0.972
1055,0.883152777778
1057,0.551595040571
1059,0.745722222222
1060,0.498111111111
1062,0.230111111111
1063,0.864888888889
1066,0.928222222222
1067,0.994222222222
1068,0.285888888889
1070,0.884422222222
1071,0.766831651267
1073,0.778051282051
1074,0.752277281222
1075,0.904651072125
1076,0.695070687037
1077,0.913533333333
1079,0.549848484848
1083,0.608307253854
1085,0.960444444444
1087,0.538687313221
1088,0.487454495292
1089,0.684555555556
1092,0.808821817666
1095,0.862888888889
1104,0.994888888889
1106,0.996888888889
1108,0.547274283996
1110,0.688355555556
1117,0.586888888889
1118,0.744144927536
1119,0.876633333333
1121,0.836800208434
1122,0.831
1124,0.726015873016
1125,0.486320634921
1126,0.691792984743
1128,0.89
1129,0.652666666667
1131,0.347444444444
1132,0.967333333333
1133,0.729983625731
1134,0.398444444444
1137,0.801222222222
1138,0.432288888889
1139,0.591555555556
1140,0.827640588534
1141,0.693253968254
1143,0.737333333333
1144,0.781638888889
1145,0.770911111111
1146,0.868666666667
1147,0.880333333333
1149,0.872222222222
1151,0.877426523297
1154,0.711213104945
1156,0.679102740964
1158,0.620222222222
1165,0.803289298181
1166,0.511576176617
1167,0.598888888889
1168,0.902349619978
1169,0.597366640767
1171,0.610050459603
1173,0.469422222222
1175,0.641268376068
1181,0.440296296296
1182,0.689202356756
1184,0.956133333333
1187,0.735302526968
1189,0.916888888889
1190,0.593222222222
1193,0.644011195273
1194,0.973111111111
1196,0.830466666667
1202,0.748083333333
1203,0.60362962963
1206,0.956888888889
1209,0.974888888889
1211,0.6564
1212,0.399555555556
1215,0.853293968254
1216,0.635551971326
1220,0.802888888889
1222,0.826222222222
1223,0.892
1224,0.695866666667
1227,0.913560784314
1229,0.542622222222
1230,0.632176797386
1233,0.870444444444
1236,0.667888888889
1242,0.945333333333
1245,0.768261904762
1246,0.992888888889
1249,0.898888888889
1250,0.961777777778
1253,0.985111111111
1258,0.694111111111
1259,0.658367299006
1262,0.989555555556
1263,0.952444444444
1265,0.873333333333
1266,0.900469686178
1267,0.965333333333
1268,0.868555555556
1269,0.760688888889
1270,0.716444444444
1271,0.918444444444
1272,0.978646464646
1276,0.996444444444
1277,0.758222222222
1279,0.696670340195
1280,0.749666666667
1283,0.698666666667
1285,0.922648466566
1286,0.901111111111
1290,0.871155555556
1293,0.693261369886
1295,0.584864444444
1297,0.744333333333
1299,0.925697612732
1300,0.964888888889
1301,0.774444444444
1302,0.958888888889
1303,0.943688888889
1304,0.83965159129
1305,0.666888888889
1306,0.662603902812
1307,0.689416666667
1308,0.981777777778
1309,0.423755555556
1312,0.660555555556
1313,0.863
1314,0.498444444444
1316,0.818366666667
1318,0.44717037037
1319,0.77273015873
1320,0.768066666667
1322,0.992444444444
1323,0.440888888889
1325,0.614940430225
1329,0.464427350427
1330,0.790889615019
1334,0.525874676714
1337,0.956
1340,0.649
1341,0.793555555556
1342,0.462304366875
1347,0.68114279775
1349,0.454333333333
1350,0.780142857143
1355,0.657777777778
1356,0.55625771999
1357,0.575364377332
1358,0.709
1359,0.848155555556
1361,0.618393385359
1363,0.484876810194
1366,0.670309347213
1367,0.973333333333
1370,0.915
1375,0.909
1377,0.886
1379,0.876355555556
1381,0.736270981506
1382,0.742161616162
1385,0.604222222222
1387,0.59769977689
1389,0.855923442425
1392,0.911777777778
1393,0.640444444444
1395,0.862755555556
1396,0.813888888889
1399,0.111377777778
1400,0.0417777777778
1401,0.935111111111
1402,0.977111111111
1405,0.672357329133
1407,0.646925445403
1409,0.983425474255
1413,0.493555555556
1414,0.21633906071
1415,0.874111111111
1417,0.571911111111
1421,0.498831323567
1422,0.837777777778
1423,0.431291933029
1425,0.840406349206
1426,0.307733333333
1428,0.895777777778
1429,0.957333333333
1430,0.668254689755
1431,0.710560784314
1433,0.957333333333
1435,0.977111111111
1436,0.851333333333
1438,0.777555555556
1439,0.950444444444
1442,0.979777777778
1448,0.784590484476
1449,0.663844444444
1451,0.607777777778
1453,0.835180952381
1455,0.840666666667
1456,0.590146516008
1458,0.918412698413
1459,0.959669250646
1463,0.986444444444
1466,0.725259259259
1468,0.956666666667
1471,0.602717948718
1472,0.903666666667
1473,0.63346031746
1474,0.991555555556
1476,0.616255555556
1477,0.828555555556
1478,0.641643492872
1479,0.738916179337
1481,0.332444444444
1482,0.989111111111
1487,0.590280725624
1490,0.905555555556
1493,0.4604
1494,0.803333333333
1495,0.943777777778
1496,0.990666666667
1497,0.687529558181
1498,0.770155555556
1499,0.734444444444
1500,0.862391812865
1505,0.840615984405
1507,0.660380952381
1508,0.742022822823
1510,0.898888888889
1511,0.859276190476
1513,0.405407407407
1514,0.67743956044
1518,0.937
1519,0.518777777778
1520,0.774
1522,0.861888888889
1523,0.799222222222
1524,0.635588714734
1527,0.892259259259
1528,0.745465608466
1529,0.611666666667
1530,0.829111111111
1532,0.735417600699
1534,0.447857443323
1536,0.974
1537,0.68286042384
1540,0.830222222222
1543,0.727866666667
1546,0.958444444444
1549,0.615111111111
1553,0.608587477307
1558,0.792345839351
1560,0.895066666667
1561,0.666380116959
1562,0.733361217286
1565,0.473995959596
1573,0.632255555556
1576,0.833501725792
1577,0.970666666667
1579,0.629445065562
1580,0.913555555556
1581,0.796577235772
1582,0.4194
1584,0.789921529608
1586,0.812888888889
1588,0.759843056442
1589,0.335111111111
1595,0.708333333333
1598,0.407777777778
1599,0.997333333333
1600,0.682046320346
1605,0.610395604396
1609,0.517888888889
1610,0.602051136649
1615,0.946
1617,0.845333333333
1619,0.814333333333
1621,0.965555555556
1622,0.847641147249
1628,0.764341880342
1629,0.898666666667
1630,0.583495424837
1631,0.789688888889
1633,0.770888888889
1636,0.802333333333
1637,0.765140740741
1638,0.788536634369
1643,0.856338888889
1644,0.835888888889
1645,0.932093567251
1646,0.6003163953
1647,0.771666666667
1648,0.831444444444
1650,0.646177777778
1651,0.851292929293
1652,0.887911111111
1654,0.827222222222
1655,0.978666666667
1657,0.947066666667
1658,0.991777777778
1663,0.338222222222
1665,0.996888888889
1666,0.8612
1669,0.976444444444
1675,0.87895326373
1678,0.890111111111
1679,0.710222222222
1680,0.456
1681,0.719952119922
1684,0.924285714286
1687,0.37472633594
1688,0.737
1692,0.802666666667
1694,0.853540942536
1695,0.236222222222
1696,0.824610171781
1697,0.494844444444
1698,0.623632748538
1699,0.959333333333
1700,0.5
1701,0.846466666667
1704,0.578666666667
1705,0.699777777778
1706,0.550816425121
1708,0.970666666667
1709,0.649555555556
1712,0.607777777778
1713,0.574454890872
1715,0.733519439874
1718,0.975888888889
1720,0.809777777778
1721,0.84608875129
1724,0.783111111111
1725,0.785407407407
1726,0.221444444444
1728,0.764
1729,0.914444444444
1738,0.683977777778
1739,0.788844444444
1741,0.754758974359
1743,0.873571872812
1745,0.457111111111
1750,0.706966222381
1751,0.887222222222
1753,0.804444444444
1755,0.500111111111
1757,0.479444444444
1758,0.541045751634
1759,0.7
1762,0.617868124603
1763,0.6016472682
1767,0.99
1769,0.801722605364
1770,0.990888888889
1778,0.831275362319
1781,0.846777777778
1784,0.851
1786,0.471222222222
1787,0.809444444444
1788,0.881887810835
1789,0.634701196873
1790,0.684760554982
1794,0.448777777778
1795,0.897871345029
1797,0.985555555556
1801,0.867140740741
1802,0.829751440738
1809,0.907777777778
1810,0.955555555556
1811,0.799597992591
1816,0.899111111111
1817,0.815777777778
1818,0.522844444444
1820,0.517215315517
1821,0.663222222222
1822,0.268
1823,0.974444444444
1829,0.873333333333
1833,0.964844444444
1834,0.890444444444
1836,0.747111111111
1837,0.977333333333
1839,0.924666666667
1842,0.674777777778
1845,0.949
1849,0.638991341991
1851,0.936666666667
1852,0.600777777778
1853,0.674681377881
1855,0.813666666667
1856,0.708777777778
1857,0.930955555556
1859,0.805444444444
1860,0.614044444444
1861,0.988444444444
1862,0.937631852888
1864,0.876246696256
1865,0.749444444444
1869,0.800120136314
1871,0.534157454891
1872,0.93
1873,0.578444444444
1874,0.624637214074
1875,0.441777777778
1878,0.853248888889
1879,0.795222222222
1880,0.642704072544
1882,0.984333333333
1887,0.886529228023
1893,0.774460183813
1896,0.903
1900,0.726155826558
1902,0.893555555556
1904,0.886888888889
1906,0.620743589744
1907,0.895172241393
1909,0.853063492063
1911,0.759018256476
1913,0.672557684121
1915,0.669355555556
1917,0.209777777778
1918,0.480888888889
1919,0.523888888889
1921,0.773066666667
1922,0.986666666667
1923,0.870444444444
1926,0.632888888889
1927,0.582740740741
1928,0.886666666667
1929,0.874538011696
1931,0.433341651812
1932,0.829333333333
1938,0.956555555556
1940,0.581299145299
1941,0.656206083771
1942,0.706644444444
1944,0.613618574633
1948,0.443333333333
1949,0.940444444444
1951,0.920222222222
1953,0.850511111111
1954,0.740888888889
1955,0.992666666667
1956,0.876222222222
1957,0.865
1958,0.987111111111
1959,0.789107181941
1961,0.766444444444
1962,0.827333333333
1965,0.710222222222
1969,0.9634647343
1971,0.609
1978,0.979111111111
1982,0.855333333333
1984,0.62518247424
1985,0.816097222222
1986,0.629249492793
1987,0.661678222222
1988,0.721871366771
1989,0.77659959217
1990,0.663555555556
1991,0.970666666667
1993,0.917666666667
1994,0.807222222222
1999,0.671148148148
2000,0.745361904762
2001,0.55537654321
2002,0.945222222222
2003,0.580266666667
2004,0.466488888889
2008,0.978
2011,0.807333333333
2013,0.889332068311
2017,0.979111111111
2020,0.866888888889
2021,0.950444444444
2024,0.906666666667
2026,0.437
2031,0.858222222222
2035,0.559163398693
2039,0.962
2040,0.845333333333
2044,0.838111111111
2045,0.902700854701
2046,0.734444444444
2047,0.7951178338
2048,0.736422222222
2052,0.640509067541
2053,0.723275485009
2054,0.720222222222
2055,0.753956015192
2058,0.822
2059,0.715888888889
2060,0.424974891775
2063,0.887628480346
2064,0.545444444444
2065,0.984
2066,0.858082951147
2070,0.233222222222
2073,0.852
2076,0.895794871795
2077,0.126666666667
2078,0.867950486368
2082,0.957777777778
2084,0.596476190476
2086,0.627111111111
2088,0.942444444444
2090,0.950744444444
2091,0.8805
2095,0.758703451862
2097,0.918300194932
2101,0.874222222222
2102,0.456222222222
2105,0.804926961927
2106,0.682578540057
2107,0.979
2110,0.687580285445
2113,0.991555555556
2114,0.716315047885
2115,0.669888888889
2118,0.680973397844
2119,0.7434
2120,0.773511111111
2122,0.692993936976
2128,0.816888888889
2129,0.69308085901
2132,0.826444444444
2136,0.774844444444
2139,0.891666666667
2140,0.562444444444
2141,0.222222222222
2142,0.851777777778
2143,0.879338427576
2146,0.446175305856
2147,0.799111111111
2148,0.620444444444
2151,0.704302832744
2153,0.896637992832
2154,0.899
2156,0.316440637794
2161,0.988888888889
2162,0.842888888889
2163,0.983555555556
2164,0.669332073452
2165,0.985925925926
2168,0.981777777778
2169,0.494656401483
2175,0.945466666667
2176,0.876901324705
2177,0.867688888889
2178,0.382025925926
2182,0.830333333333
2184,0.699
2191,0.901777777778
2193,0.906888888889
2194,0.787555555556
2196,0.880810457516
2198,0.694821211286
2199,0.65991501355
2200,0.805506610771
2202,0.876
2209,0.85
2213,0.108444444444
2217,0.971355555556
2218,0.502393464052
2224,0.573777777778
2225,0.153333333333
2231,0.977333333333
2233,0.845333333333
2234,0.83387251462
2235,0.619666666667
2237,0.800555555556
2238,0.385111111111
2240,0.683638888889
2242,0.876222222222
2244,0.669853174603
2246,0.934444444444
2247,0.630951515152
2248,0.976
2249,0.992444444444
2250,0.901333333333
2252,0.611532844933
2254,0.884733333333
2257,0.692222222222
2258,0.762222222222
2262,0.533555555556
2265,0.665111111111
2268,0.956
2270,0.921333333333
2280,0.937111111111
2281,0.976666666667
2283,0.994222222222
2285,0.225111111111
2289,0.978
2290,0.649787495524
2291,0.664311111111
2293,0.914111111111
2294,0.773471033027
2295,0.854288888889
2300,0.823722222222
2304,0.941851851852
2307,0.312166666667
2310,0.983111111111
2312,0.878444444444
2313,0.445866666667
2318,0.825974955277
2319,0.817904761905
2322,0.758
2324,0.670666666667
2326,0.972888888889
2328,0.935373833966
2331,0.793777777778
2334,0.101222222222
2335,0.715684605754
2336,0.794222222222
2339,0.951222222222
2340,0.885239316239
2341,0.969222222222
2344,0.996222222222
2349,0.951777777778
2352,0.907406349206
2353,0.881111111111
2357,0.39926984127
2362,0.589917418546
2364,0.692022805911
2365,0.626555555556
2366,0.563555555556
2367,0.565447315258
2368,0.914888888889
2370,0.967555555556
2373,0.851111111111
2375,0.382919801003
2376,0.967111111111
2377,0.918222222222
2382,0.988
2384,0.639082955133
2385,0.715777777778
2388,0.64308023578
2389,0.823019881353
2390,0.914533333333
2391,0.673000954124
2393,0.937333333333
2396,0.790696621739
2397,0.627354211801
2398,0.961111111111
2399,0.704157460317
2400,0.750111111111
2401,0.466152476532
2402,0.967555555556
2404,0.657333333333
2406,0.990333333333
2408,0.660066457048
2409,0.896833333333
2410,0.682846153846
2411,0.778272091717
2413,0.827657615224
2415,0.799563859677
2417,0.841555555556
2422,0.838888888889
2423,0.434098724954
2424,0.922882051282
2426,0.989777777778
2429,0.76992
2430,0.739777777778
2432,0.767898734177
2433,0.909555555556
2436,0.998222222222
2437,0.951444444444
2438,0.863284057971
2439,0.767333333333
2440,0.433238095238
2444,0.533516729044
2445,0.381111111111
2446,0.610882415556
2454,0.87240398264
2455,0.752352748718
2456,0.963777777778
2458,0.46369729225
2459,0.325666666667
2460,0.538904761905
2461,0.944
2462,0.704064516129
2464,0.725794516595
2465,0.920488888889
2467,0.993555555556
2468,0.942666666667
2474,0.579814814815
2480,0.584975962708
2481,0.578362962963
2484,0.734222222222
2485,0.615735629077
2486,0.764177777778
2487,0.704740740741
2491,0.880555555556
2493,0.878522005358
2496,0.8104
2497,0.915266666667
2501,0.717151913142
2504,0.807832381097
2505,0.651777777778
2506,0.844666666667
2508,0.931653338338
2509,0.617666666667
2513,0.423333333333
2516,0.726
2520,0.73993300971
2521,0.722
2523,0.811541218638
2524,0.842590643275
2526,0.993111111111
2528,0.858810457516
2529,0.918
2530,0.898888888889
2531,0.926444444444
2532,0.917111111111
2536,0.751609913733
2537,0.588
2540,0.964666666667
2541,0.598444444444
2542,0.784666666667
2543,0.4766
2546,0.610881300813
2547,0.690888888889
2550,0.882888888889
2551,0.842153153153
2555,0.785444444444
2556,0.9652
2558,0.846266666667
2559,0.992666666667
2560,0.954888888889
2562,0.987222222222
2563,0.084
2564,0.822
2565,0.593362446356
2568,0.830211965812
2569,0.73661981982
2570,0.751
2572,0.715575522715
2573,0.891666666667
2574,0.599848754445
2575,0.792444444444
2576,0.848888888889
2582,0.738444444444
2583,0.436412698413
2586,0.703104761905
2590,0.549703666986
2591,0.789713580247
2592,0.948365079365
2593,0.981333333333
2595,0.818444444444
2596,0.364
2597,0.770390469303
2598,0.698526695527
2600,0.956666666667
2601,0.834444444444
2603,0.568611111111
2604,0.681496296296
2605,0.936111111111
2606,0.996888888889
2608,0.828337193857
2609,0.879939444444
2610,0.768130303848
2611,0.472288888889
2614,0.986970760234
2615,0.879777777778
2616,0.777180855998
2618,0.53243697479
2620,0.724111111111
2623,0.474377913744
2624,0.990444444444
2625,0.717330044276
2627,0.629276422764
2629,0.826419441778
2630,0.763772043011
2631,0.970555555556
2632,0.987555555556
2633,0.850666666667
2634,0.685269132471
2635,0.617943541693
2636,0.899528888889
2637,0.669925925926
2638,0.998666666667
2641,0.60180952381
2643,0.66592421844
2644,0.372
2647,0.639251213893
2648,0.752444444444
2649,0.900222222222
2651,0.505232813698
2654,0.856333333333
2655,0.672226960201
2656,0.967
2659,0.448002531139
2661,0.813698964803
2662,0.522948228202
2664,0.958888888889
2665,0.708666666667
2666,0.940555555556
2667,0.781777777778
2668,0.827984999403
2671,0.231444444444
2673,0.746
2676,0.741808281088
2678,0.718947117055
2680,0.948222222222
2681,0.990888888889
2683,0.379555555556
2687,0.419484868004
2688,0.825333333333
2689,0.707333333333
2691,0.908666666667
2693,0.912096618357
2695,0.718222222222
2697,0.452105263158
2699,0.811555555556
2701,0.779733333333
2702,0.743593650794
2703,0.825933333333
2706,0.946888888889
2707,0.790333333333
2708,0.961777777778
2709,0.954844444444
2714,0.837111111111
2715,0.493305398111
2716,0.821444444444
2717,0.938266666667
2719,0.910222222222
2721,0.945206349206
2722,0.937777777778
2723,0.584603174603
2724,0.574011936416
2727,0.994444444444
2730,0.778222222222
2731,0.755822222222
2736,0.858595326895
2738,0.765024460189
2740,0.967777777778
2744,0.810555555556
2745,0.282888888889
2748,0.665480158174
2749,0.298866666667
2750,0.626678232382
2751,0.428
2752,0.818143418803
2754,0.666152136815
2755,0.844
2756,0.974888888889
2757,0.995222222222
2758,0.6172
2759,0.867555555556
2760,0.994
2761,0.133777777778
2762,0.805755555556
2763,0.742821510318
2764,0.768269941823
2765,0.913153533612
2768,0.637377389051
2769,0.326222222222
2770,0.431288888889
2776,0.965777777778
2778,0.956444444444
2788,0.753148002179
2789,0.684666666667
2791,0.808401049713
2792,0.646422222222
2793,0.945555555556
2797,0.782111111111
2799,0.939333333333
2800,0.944666666667
2801,0.620759475277
2805,0.881666666667
2806,0.463823651666
2807,0.0783333333333
2808,0.69601678808
2811,0.876910144928
2820,0.882888888889
2822,0.828866666667
2824,0.982
2826,0.901666666667
2827,0.789667427825
2828,0.821310457516
2829,0.587094116235
2832,0.922777777778
2835,0.990888888889
2836,0.880444444444
2839,0.712355555556
2840,0.917666666667
2841,0.679004058103
2843,0.937555555556
2849,0.206145299145
2850,0.689755555556
2854,0.721777777778
2856,0.725218637993
2857,0.849666666667
2859,0.739927815925
2860,0.996444444444
2863,0.904111111111
2864,0.658149206349
2865,0.704500430722
2870,0.791532467532
2871,0.745771428571
2872,0.67294738113
2873,0.624052525253
2874,0.959111111111
2876,0.822666666667
2877,0.713222222222
2878,0.942222222222
2880,0.810222222222
2882,0.741111111111
2884,0.444899638345
2885,0.684158490789
2886,0.685684567927
2887,0.784844444444
2894,0.67721131735
2897,0.769566666667
2900,0.810222222222
2903,0.758209737082
2904,0.950622222222
2906,0.738758423659
2908,0.937777777778
2909,0.699312169312
2910,0.518222222222
2911,0.610173063973
2912,0.746901492537
2913,0.906088888889
2915,0.652698412698
2916,0.650423326836
2918,0.731666666667
2924,0.659927672834
2925,0.77470959596
2928,0.930666666667
2929,0.413111111111
2934,0.937666666667
2935,0.740479532164
2938,0.802555555556
2940,0.742683760684
2941,0.558311591774
2942,0.874
2944,0.921154589372
2946,0.898
2947,0.635032693355
2948,0.656261437908
2950,0.904444444444
2952,0.964444444444
2953,0.934
2954,0.856006060606
2956,0.523777777778
2958,0.71519047619
2959,0.538444444444
2961,0.834444444444
2963,0.698222222222
2965,0.938666666667
2967,0.878074074074
2971,0.49139047619
2973,0.989777777778
2974,0.468948990878
2980,0.792977777778
